timestamp,marker,Left front ABS wheel speed sensor-Front left wheel speed,Left rear ABS wheel speed sensor-Left rear wheel speed,Right front ABS wheel speed sensor-Wheel speed: right front,Right rear ABS wheel speed sensor-Right rear wheel speed,Slip control system sensor-Lateral acceleration sensor 1,Slip control system sensor-Longitude Acceleration Sensor,Slip control system sensor-Rotation rate sensor 1: Z-axis,Slip control system sensor-Steering angle sensor,Longitude,Latitude,Elevation,Heart Rate,ComfortabilityLabel
2024-06-02 22:08:30.900000,0,47.6,47.4,47.0,46.7,-1.26549,0.01962,-8.354,-34.081,23.555115,46.70341,662.6,96,Acceptable
2024-06-02 22:08:31.000000,0,47.6,47.4,47.0,46.7,-1.26549,0.01962,-8.354,-34.081,23.555115,46.70341,662.1,96,Acceptable
2024-06-02 22:08:31.000000,0,47.6,47.4,47.0,46.7,-1.26549,0.01962,-8.354,-34.081,23.555115,46.70341,662.1,95,Acceptable
2024-06-02 22:08:31.000000,0,47.6,47.4,47.0,46.7,-1.26549,0.01962,-8.354,-34.081,23.555115,46.703499,662.1,95,Acceptable
2024-06-02 22:08:31.000000,0,47.6,47.4,47.0,46.7,-1.26549,0.01962,-8.354,-34.081,23.55524,46.703499,662.1,95,Acceptable
2024-06-02 22:08:31.259000,0,47.6,47.4,48.6,46.7,-1.26549,0.01962,-8.354,-34.081,23.55524,46.703499,662.1,95,Acceptable
2024-06-02 22:08:31.518000,0,47.6,49.3,48.6,46.7,-1.26549,0.01962,-8.354,-34.081,23.55524,46.703499,662.1,95,Acceptable
2024-06-02 22:08:31.768000,0,47.6,49.3,48.6,48.9,-1.26549,0.01962,-8.354,-34.081,23.55524,46.703499,662.1,95,Acceptable
2024-06-02 22:08:31.900000,0,49.2,49.3,48.6,48.9,-1.26549,0.01962,-8.354,-34.081,23.55524,46.703499,662.1,95,Acceptable
2024-06-02 22:08:32.000000,0,49.2,49.3,48.6,48.9,-1.26549,0.01962,-8.354,-34.081,23.55524,46.703499,661.5,95,Acceptable
2024-06-02 22:08:32.000000,0,49.2,49.3,48.6,48.9,-1.26549,0.01962,-8.354,-34.081,23.55524,46.703499,661.5,94,Acceptable
2024-06-02 22:08:32.000000,0,49.2,49.3,48.6,48.9,-1.26549,0.01962,-8.354,-34.081,23.55524,46.70358,661.5,94,Acceptable
2024-06-02 22:08:32.000000,0,49.2,49.3,48.6,48.9,-1.26549,0.01962,-8.354,-34.081,23.555377,46.70358,661.5,94,Acceptable
2024-06-02 22:08:32.180000,0,49.2,49.3,48.6,48.9,-0.99081,0.01962,-8.354,-34.081,23.555377,46.70358,661.5,94,Acceptable
2024-06-02 22:08:32.262853,0,49.2,49.3,48.6,48.9,-0.99081,0.01962,-8.354,-34.081,23.555377,46.70358,661.5,94,Excellent
2024-06-02 22:08:32.268000,0,49.2,49.3,48.6,48.9,-0.99081,-0.12753,-8.354,-34.081,23.555377,46.70358,661.5,94,Excellent
2024-06-02 22:08:32.518000,0,49.2,49.3,48.6,48.9,-0.99081,-0.12753,-4.593,-34.081,23.555377,46.70358,661.5,94,Excellent
2024-06-02 22:08:32.759000,0,49.2,49.3,48.6,48.9,-0.99081,-0.12753,-4.593,-14.656,23.555377,46.70358,661.5,94,Excellent
2024-06-02 22:08:33.000000,0,49.2,49.3,48.6,48.9,-0.99081,-0.12753,-4.593,-14.656,23.555377,46.70358,660.7,94,Excellent
2024-06-02 22:08:33.000000,0,49.2,49.3,48.6,48.9,-0.99081,-0.12753,-4.593,-14.656,23.555377,46.70358,660.7,94,Excellent
2024-06-02 22:08:33.000000,0,49.2,49.3,48.6,48.9,-0.99081,-0.12753,-4.593,-14.656,23.555377,46.703657,660.7,94,Excellent
2024-06-02 22:08:33.000000,0,49.2,49.3,48.6,48.9,-0.99081,-0.12753,-4.593,-14.656,23.555522,46.703657,660.7,94,Excellent
2024-06-02 22:08:33.180000,0,49.3,49.3,48.6,48.9,-0.99081,-0.12753,-4.593,-14.656,23.555522,46.703657,660.7,94,Excellent
2024-06-02 22:08:33.268000,0,49.3,49.3,49.3,48.9,-0.99081,-0.12753,-4.593,-14.656,23.555522,46.703657,660.7,94,Excellent
2024-06-02 22:08:33.509000,0,49.3,49.6,49.3,48.9,-0.99081,-0.12753,-4.593,-14.656,23.555522,46.703657,660.7,94,Excellent
2024-06-02 22:08:33.768000,0,49.3,49.6,49.3,49.9,-0.99081,-0.12753,-4.593,-14.656,23.555522,46.703657,660.7,94,Excellent
2024-06-02 22:08:34.000000,0,49.3,49.6,49.3,49.9,-0.99081,-0.12753,-4.593,-14.656,23.555522,46.703657,659.9,94,Excellent
2024-06-02 22:08:34.000000,0,49.3,49.6,49.3,49.9,-0.99081,-0.12753,-4.593,-14.656,23.555522,46.703657,659.9,93,Excellent
2024-06-02 22:08:34.000000,0,49.3,49.6,49.3,49.9,-0.99081,-0.12753,-4.593,-14.656,23.555522,46.703737,659.9,93,Excellent
2024-06-02 22:08:34.000000,0,49.3,49.6,49.3,49.9,-0.99081,-0.12753,-4.593,-14.656,23.55567,46.703737,659.9,93,Excellent
2024-06-02 22:08:34.259000,0,49.3,49.6,49.3,49.9,-0.99081,0.12753,-4.593,-14.656,23.55567,46.703737,659.9,93,Excellent
2024-06-02 22:08:34.518000,0,49.3,49.6,49.3,49.9,-0.99081,0.12753,1.124,-14.656,23.55567,46.703737,659.9,93,Excellent
2024-06-02 22:08:34.768000,0,49.3,49.6,49.3,49.9,-0.99081,0.12753,1.124,3.456,23.55567,46.703737,659.9,93,Excellent
2024-06-02 22:08:34.900000,0,49.3,49.6,49.3,49.9,0.47088,0.12753,1.124,3.456,23.55567,46.703737,659.9,93,Excellent
2024-06-02 22:08:35.000000,0,49.3,49.6,49.3,49.9,0.47088,0.12753,1.124,3.456,23.55567,46.703737,659.0,93,Excellent
2024-06-02 22:08:35.000000,0,49.3,49.6,49.3,49.9,0.47088,0.12753,1.124,3.456,23.55567,46.703737,659.0,93,Excellent
2024-06-02 22:08:35.000000,0,49.3,49.6,49.3,49.9,0.47088,0.12753,1.124,3.456,23.55567,46.70382,659.0,93,Excellent
2024-06-02 22:08:35.000000,0,49.3,49.6,49.3,49.9,0.47088,0.12753,1.124,3.456,23.555819,46.70382,659.0,93,Excellent
2024-06-02 22:08:35.259000,0,49.3,49.6,51.7,49.9,0.47088,0.12753,1.124,3.456,23.555819,46.70382,659.0,93,Excellent
2024-06-02 22:08:35.518000,0,49.3,51.8,51.7,49.9,0.47088,0.12753,1.124,3.456,23.555819,46.70382,659.0,93,Excellent
2024-06-02 22:08:35.768000,0,49.3,51.8,51.7,52.1,0.47088,0.12753,1.124,3.456,23.555819,46.70382,659.0,93,Excellent
2024-06-02 22:08:35.900000,0,51.4,51.8,51.7,52.1,0.47088,0.12753,1.124,3.456,23.555819,46.70382,659.0,93,Excellent
2024-06-02 22:08:36.000000,0,51.4,51.8,51.7,52.1,0.47088,0.12753,1.124,3.456,23.555819,46.70382,657.8,93,Excellent
2024-06-02 22:08:36.000000,0,51.4,51.8,51.7,52.1,0.47088,0.12753,1.124,3.456,23.555819,46.70382,657.8,93,Excellent
2024-06-02 22:08:36.000000,0,51.4,51.8,51.7,52.1,0.47088,0.12753,1.124,3.456,23.555819,46.703905,657.8,93,Excellent
2024-06-02 22:08:36.000000,0,51.4,51.8,51.7,52.1,0.47088,0.12753,1.124,3.456,23.555972,46.703905,657.8,93,Excellent
2024-06-02 22:08:36.180000,0,51.4,51.8,51.7,52.1,0.09810,0.12753,1.124,3.456,23.555972,46.703905,657.8,93,Excellent
2024-06-02 22:08:36.268000,0,51.4,51.8,51.7,52.1,0.09810,0.00000,1.124,3.456,23.555972,46.703905,657.8,93,Excellent
2024-06-02 22:08:36.509000,0,51.4,51.8,51.7,52.1,0.09810,0.00000,0.094,3.456,23.555972,46.703905,657.8,93,Excellent
2024-06-02 22:08:36.768000,0,51.4,51.8,51.7,52.1,0.09810,0.00000,0.094,-1.662,23.555972,46.703905,657.8,93,Excellent
2024-06-02 22:08:37.000000,0,51.4,51.8,51.7,52.1,0.09810,0.00000,0.094,-1.662,23.555972,46.703905,656.4,93,Excellent
2024-06-02 22:08:37.000000,0,51.4,51.8,51.7,52.1,0.09810,0.00000,0.094,-1.662,23.555972,46.703905,656.4,93,Excellent
2024-06-02 22:08:37.000000,0,51.4,51.8,51.7,52.1,0.09810,0.00000,0.094,-1.662,23.555972,46.703994,656.4,93,Excellent
2024-06-02 22:08:37.000000,0,51.4,51.8,51.7,52.1,0.09810,0.00000,0.094,-1.662,23.556131,46.703994,656.4,93,Excellent
2024-06-02 22:08:37.180000,0,55.0,51.8,51.7,52.1,0.09810,0.00000,0.094,-1.662,23.556131,46.703994,656.4,93,Excellent
2024-06-02 22:08:37.259000,0,55.0,51.8,55.4,52.1,0.09810,0.00000,0.094,-1.662,23.556131,46.703994,656.4,93,Excellent
2024-06-02 22:08:37.518000,0,55.0,55.6,55.4,52.1,0.09810,0.00000,0.094,-1.662,23.556131,46.703994,656.4,93,Excellent
2024-06-02 22:08:37.779000,0,55.0,55.6,55.4,56.0,0.09810,0.00000,0.094,-1.662,23.556131,46.703994,656.4,93,Excellent
2024-06-02 22:08:38.000000,0,55.0,55.6,55.4,56.0,0.09810,0.00000,0.094,-1.662,23.556131,46.703994,655.0,93,Excellent
2024-06-02 22:08:38.000000,0,55.0,55.6,55.4,56.0,0.09810,0.00000,0.094,-1.662,23.556131,46.703994,655.0,93,Excellent
2024-06-02 22:08:38.000000,0,55.0,55.6,55.4,56.0,0.09810,0.00000,0.094,-1.662,23.556131,46.704084,655.0,93,Excellent
2024-06-02 22:08:38.000000,0,55.0,55.6,55.4,56.0,0.09810,0.00000,0.094,-1.662,23.556291,46.704084,655.0,93,Excellent
2024-06-02 22:08:38.268000,0,55.0,55.6,55.4,56.0,0.09810,-0.53955,0.094,-1.662,23.556291,46.704084,655.0,93,Excellent
2024-06-02 22:08:38.290000,0,55.0,55.6,55.4,56.0,0.59841,-0.53955,0.094,-1.662,23.556291,46.704084,655.0,93,Excellent
2024-06-02 22:08:38.509000,0,55.0,55.6,55.4,56.0,0.59841,-0.53955,0.981,-1.662,23.556291,46.704084,655.0,93,Excellent
2024-06-02 22:08:38.768000,0,55.0,55.6,55.4,56.0,0.59841,-0.53955,0.981,1.487,23.556291,46.704084,655.0,93,Excellent
2024-06-02 22:08:39.000000,0,55.0,55.6,55.4,56.0,0.59841,-0.53955,0.981,1.487,23.556291,46.704084,653.7,93,Excellent
2024-06-02 22:08:39.000000,0,55.0,55.6,55.4,56.0,0.59841,-0.53955,0.981,1.487,23.556291,46.704084,653.7,92,Excellent
2024-06-02 22:08:39.000000,0,55.0,55.6,55.4,56.0,0.59841,-0.53955,0.981,1.487,23.556291,46.704172,653.7,92,Excellent
2024-06-02 22:08:39.000000,0,55.0,55.6,55.4,56.0,0.59841,-0.53955,0.981,1.487,23.556445,46.704172,653.7,92,Excellent
2024-06-02 22:08:39.180000,0,55.6,55.6,55.4,56.0,0.59841,-0.53955,0.981,1.487,23.556445,46.704172,653.7,92,Excellent
2024-06-02 22:08:39.279000,0,55.6,55.6,55.2,56.0,0.59841,-0.53955,0.981,1.487,23.556445,46.704172,653.7,92,Excellent
2024-06-02 22:08:39.518000,0,55.6,54.4,55.2,56.0,0.59841,-0.53955,0.981,1.487,23.556445,46.704172,653.7,92,Excellent
2024-06-02 22:08:39.759000,0,55.6,54.4,55.2,53.9,0.59841,-0.53955,0.981,1.487,23.556445,46.704172,653.7,92,Excellent
2024-06-02 22:08:40.000000,0,55.6,54.4,55.2,53.9,0.59841,-0.53955,0.981,1.487,23.556445,46.704172,652.6,92,Excellent
2024-06-02 22:08:40.000000,0,55.6,54.4,55.2,53.9,0.59841,-0.53955,0.981,1.487,23.556445,46.704172,652.6,92,Excellent
2024-06-02 22:08:40.000000,0,55.6,54.4,55.2,53.9,0.59841,-0.53955,0.981,1.487,23.556445,46.704256,652.6,92,Excellent
2024-06-02 22:08:40.000000,0,55.6,54.4,55.2,53.9,0.59841,-0.53955,0.981,1.487,23.556589,46.704256,652.6,92,Excellent
2024-06-02 22:08:40.180000,0,55.6,54.4,55.2,53.9,0.55917,-0.53955,0.981,1.487,23.556589,46.704256,652.6,92,Excellent
2024-06-02 22:08:40.279000,0,55.6,54.4,55.2,53.9,0.55917,-1.69713,0.981,1.487,23.556589,46.704256,652.6,92,Excellent
2024-06-02 22:08:40.518000,0,55.6,54.4,55.2,53.9,0.55917,-1.69713,0.172,1.487,23.556589,46.704256,652.6,92,Excellent
2024-06-02 22:08:40.768000,0,55.6,54.4,55.2,53.9,0.55917,-1.69713,0.172,-7.262,23.556589,46.704256,652.6,92,Excellent
2024-06-02 22:08:41.000000,0,55.6,54.4,55.2,53.9,0.55917,-1.69713,0.172,-7.262,23.556589,46.704256,651.7,92,Excellent
2024-06-02 22:08:41.000000,0,55.6,54.4,55.2,53.9,0.55917,-1.69713,0.172,-7.262,23.556589,46.704256,651.7,92,Excellent
2024-06-02 22:08:41.000000,0,55.6,54.4,55.2,53.9,0.55917,-1.69713,0.172,-7.262,23.556589,46.704334,651.7,92,Excellent
2024-06-02 22:08:41.000000,0,55.6,54.4,55.2,53.9,0.55917,-1.69713,0.172,-7.262,23.556728,46.704334,651.7,92,Excellent
2024-06-02 22:08:41.180000,0,49.8,54.4,55.2,53.9,0.55917,-1.69713,0.172,-7.262,23.556728,46.704334,651.7,92,Excellent
2024-06-02 22:08:41.259000,0,49.8,54.4,48.8,53.9,0.55917,-1.69713,0.172,-7.262,23.556728,46.704334,651.7,92,Excellent
2024-06-02 22:08:41.518000,0,49.8,48.4,48.8,53.9,0.55917,-1.69713,0.172,-7.262,23.556728,46.704334,651.7,92,Excellent
2024-06-02 22:08:41.779000,0,49.8,48.4,48.8,47.3,0.55917,-1.69713,0.172,-7.262,23.556728,46.704334,651.7,92,Excellent
2024-06-02 22:08:42.000000,0,49.8,48.4,48.8,47.3,0.55917,-1.69713,0.172,-7.262,23.556728,46.704334,650.9,92,Excellent
2024-06-02 22:08:42.000000,0,49.8,48.4,48.8,47.3,0.55917,-1.69713,0.172,-7.262,23.556728,46.704334,650.9,92,Excellent
2024-06-02 22:08:42.000000,0,49.8,48.4,48.8,47.3,0.55917,-1.69713,0.172,-7.262,23.556728,46.704402,650.9,92,Excellent
2024-06-02 22:08:42.000000,0,49.8,48.4,48.8,47.3,0.55917,-1.69713,0.172,-7.262,23.556874,46.704402,650.9,92,Excellent
2024-06-02 22:08:42.180000,0,49.8,48.4,48.8,47.3,-0.59841,-1.69713,0.172,-7.262,23.556874,46.704402,650.9,92,Excellent
2024-06-02 22:08:42.268000,0,49.8,48.4,48.8,47.3,-0.59841,-0.39240,0.172,-7.262,23.556874,46.704402,650.9,92,Excellent
2024-06-02 22:08:42.509000,0,49.8,48.4,48.8,47.3,-0.59841,-0.39240,-6.715,-7.262,23.556874,46.704402,650.9,92,Excellent
2024-06-02 22:08:42.682679,0,49.8,48.4,48.8,47.3,-0.59841,-0.39240,-6.715,-7.262,23.556874,46.704402,650.9,92,Acceptable
2024-06-02 22:08:42.759000,0,49.8,48.4,48.8,47.3,-0.59841,-0.39240,-6.715,-35.787,23.556874,46.704402,650.9,92,Acceptable
2024-06-02 22:08:43.000000,0,49.8,48.4,48.8,47.3,-0.59841,-0.39240,-6.715,-35.787,23.556874,46.704402,650.4,92,Acceptable
2024-06-02 22:08:43.000000,0,49.8,48.4,48.8,47.3,-0.59841,-0.39240,-6.715,-35.787,23.556874,46.704402,650.4,91,Acceptable
2024-06-02 22:08:43.000000,0,49.8,48.4,48.8,47.3,-0.59841,-0.39240,-6.715,-35.787,23.556874,46.704455,650.4,91,Acceptable
2024-06-02 22:08:43.000000,0,49.8,48.4,48.8,47.3,-0.59841,-0.39240,-6.715,-35.787,23.557031,46.704455,650.4,91,Acceptable
2024-06-02 22:08:43.180000,0,48.1,48.4,48.8,47.3,-0.59841,-0.39240,-6.715,-35.787,23.557031,46.704455,650.4,91,Acceptable
2024-06-02 22:08:43.268000,0,48.1,48.4,46.9,47.3,-0.59841,-0.39240,-6.715,-35.787,23.557031,46.704455,650.4,91,Acceptable
2024-06-02 22:08:43.539000,0,48.1,47.7,46.9,47.3,-0.59841,-0.39240,-6.715,-35.787,23.557031,46.704455,650.4,91,Acceptable
2024-06-02 22:08:43.779000,0,48.1,47.7,46.9,46.7,-0.59841,-0.39240,-6.715,-35.787,23.557031,46.704455,650.4,91,Acceptable
2024-06-02 22:08:44.000000,0,48.1,47.7,46.9,46.7,-0.59841,-0.39240,-6.715,-35.787,23.557031,46.704455,649.9,91,Acceptable
2024-06-02 22:08:44.000000,0,48.1,47.7,46.9,46.7,-0.59841,-0.39240,-6.715,-35.787,23.557031,46.704455,649.9,91,Acceptable
2024-06-02 22:08:44.000000,0,48.1,47.7,46.9,46.7,-0.59841,-0.39240,-6.715,-35.787,23.557031,46.70449,649.9,91,Acceptable
2024-06-02 22:08:44.000000,0,48.1,47.7,46.9,46.7,-0.59841,-0.39240,-6.715,-35.787,23.5572,46.70449,649.9,91,Acceptable
2024-06-02 22:08:44.180000,0,48.1,47.7,46.9,46.7,-1.30473,-0.39240,-6.715,-35.787,23.5572,46.70449,649.9,91,Acceptable
2024-06-02 22:08:44.279000,0,48.1,47.7,46.9,46.7,-1.30473,0.10791,-6.715,-35.787,23.5572,46.70449,649.9,91,Acceptable
2024-06-02 22:08:44.518000,0,48.1,47.7,46.9,46.7,-1.30473,0.10791,-9.072,-35.787,23.5572,46.70449,649.9,91,Acceptable
2024-06-02 22:08:44.759000,0,48.1,47.7,46.9,46.7,-1.30473,0.10791,-9.072,-34.475,23.5572,46.70449,649.9,91,Acceptable
2024-06-02 22:08:45.000000,0,48.1,47.7,46.9,46.7,-1.30473,0.10791,-9.072,-34.475,23.5572,46.70449,649.6,91,Acceptable
2024-06-02 22:08:45.000000,0,48.1,47.7,46.9,46.7,-1.30473,0.10791,-9.072,-34.475,23.5572,46.70449,649.6,90,Acceptable
2024-06-02 22:08:45.000000,0,48.1,47.7,46.9,46.7,-1.30473,0.10791,-9.072,-34.475,23.5572,46.704509,649.6,90,Acceptable
2024-06-02 22:08:45.000000,0,48.1,47.7,46.9,46.7,-1.30473,0.10791,-9.072,-34.475,23.557373,46.704509,649.6,90,Acceptable
2024-06-02 22:08:45.180000,0,48.2,47.7,46.9,46.7,-1.30473,0.10791,-9.072,-34.475,23.557373,46.704509,649.6,90,Acceptable
2024-06-02 22:08:45.268000,0,48.2,47.7,47.2,46.7,-1.30473,0.10791,-9.072,-34.475,23.557373,46.704509,649.6,90,Acceptable
2024-06-02 22:08:45.518000,0,48.2,47.5,47.2,46.7,-1.30473,0.10791,-9.072,-34.475,23.557373,46.704509,649.6,90,Acceptable
2024-06-02 22:08:45.768000,0,48.2,47.5,47.2,46.5,-1.30473,0.10791,-9.072,-34.475,23.557373,46.704509,649.6,90,Acceptable
2024-06-02 22:08:46.000000,0,48.2,47.5,47.2,46.5,-1.30473,0.10791,-9.072,-34.475,23.557373,46.704509,649.5,90,Acceptable
2024-06-02 22:08:46.000000,0,48.2,47.5,47.2,46.5,-1.30473,0.10791,-9.072,-34.475,23.557373,46.704509,649.5,89,Acceptable
2024-06-02 22:08:46.000000,0,48.2,47.5,47.2,46.5,-1.30473,0.10791,-9.072,-34.475,23.557373,46.704526,649.5,89,Acceptable
2024-06-02 22:08:46.000000,0,48.2,47.5,47.2,46.5,-1.30473,0.10791,-9.072,-34.475,23.557539,46.704526,649.5,89,Acceptable
2024-06-02 22:08:46.268000,0,48.2,47.5,47.2,46.5,-1.30473,-0.81423,-9.072,-34.475,23.557539,46.704526,649.5,89,Acceptable
2024-06-02 22:08:46.529000,0,48.2,47.5,47.2,46.5,-1.30473,-0.81423,3.907,-34.475,23.557539,46.704526,649.5,89,Acceptable
2024-06-02 22:08:46.779000,0,48.2,47.5,47.2,46.5,-1.30473,-0.81423,3.907,32.987,23.557539,46.704526,649.5,89,Acceptable
2024-06-02 22:08:46.900000,0,48.2,47.5,47.2,46.5,0.73575,-0.81423,3.907,32.987,23.557539,46.704526,649.5,89,Acceptable
2024-06-02 22:08:47.000000,0,48.2,47.5,47.2,46.5,0.73575,-0.81423,3.907,32.987,23.557539,46.704526,649.5,89,Acceptable
2024-06-02 22:08:47.000000,0,48.2,47.5,47.2,46.5,0.73575,-0.81423,3.907,32.987,23.557539,46.704526,649.5,89,Acceptable
2024-06-02 22:08:47.000000,0,48.2,47.5,47.2,46.5,0.73575,-0.81423,3.907,32.987,23.557539,46.704555,649.5,89,Acceptable
2024-06-02 22:08:47.000000,0,48.2,47.5,47.2,46.5,0.73575,-0.81423,3.907,32.987,23.557697,46.704555,649.5,89,Acceptable
2024-06-02 22:08:47.180000,0,43.2,47.5,47.2,46.5,0.73575,-0.81423,3.907,32.987,23.557697,46.704555,649.5,89,Acceptable
2024-06-02 22:08:47.259000,0,43.2,47.5,44.2,46.5,0.73575,-0.81423,3.907,32.987,23.557697,46.704555,649.5,89,Acceptable
2024-06-02 22:08:47.518000,0,43.2,42.6,44.2,46.5,0.73575,-0.81423,3.907,32.987,23.557697,46.704555,649.5,89,Acceptable
2024-06-02 22:08:47.768000,0,43.2,42.6,44.2,43.9,0.73575,-0.81423,3.907,32.987,23.557697,46.704555,649.5,89,Acceptable
2024-06-02 22:08:48.000000,0,43.2,42.6,44.2,43.9,0.73575,-0.81423,3.907,32.987,23.557697,46.704555,649.7,89,Acceptable
2024-06-02 22:08:48.000000,0,43.2,42.6,44.2,43.9,0.73575,-0.81423,3.907,32.987,23.557697,46.704555,649.7,88,Acceptable
2024-06-02 22:08:48.000000,0,43.2,42.6,44.2,43.9,0.73575,-0.81423,3.907,32.987,23.557697,46.704601,649.7,88,Acceptable
2024-06-02 22:08:48.000000,0,43.2,42.6,44.2,43.9,0.73575,-0.81423,3.907,32.987,23.557846,46.704601,649.7,88,Acceptable
2024-06-02 22:08:48.268000,0,43.2,42.6,44.2,43.9,0.73575,0.18639,3.907,32.987,23.557846,46.704601,649.7,88,Acceptable
2024-06-02 22:08:48.290000,0,43.2,42.6,44.2,43.9,2.14839,0.18639,3.907,32.987,23.557846,46.704601,649.7,88,Acceptable
2024-06-02 22:08:48.529000,0,43.2,42.6,44.2,43.9,2.14839,0.18639,9.916,32.987,23.557846,46.704601,649.7,88,Acceptable
2024-06-02 22:08:48.779000,0,43.2,42.6,44.2,43.9,2.14839,0.18639,9.916,32.462,23.557846,46.704601,649.7,88,Acceptable
2024-06-02 22:08:49.000000,0,43.2,42.6,44.2,43.9,2.14839,0.18639,9.916,32.462,23.557846,46.704601,650.1,88,Acceptable
2024-06-02 22:08:49.000000,0,43.2,42.6,44.2,43.9,2.14839,0.18639,9.916,32.462,23.557846,46.704601,650.1,88,Acceptable
2024-06-02 22:08:49.000000,0,43.2,42.6,44.2,43.9,2.14839,0.18639,9.916,32.462,23.557846,46.704655,650.1,88,Acceptable
2024-06-02 22:08:49.000000,0,43.2,42.6,44.2,43.9,2.14839,0.18639,9.916,32.462,23.557983,46.704655,650.1,88,Acceptable
2024-06-02 22:08:49.259000,0,43.2,42.6,44.1,43.9,2.14839,0.18639,9.916,32.462,23.557983,46.704655,650.1,88,Acceptable
2024-06-02 22:08:49.518000,0,43.2,42.8,44.1,43.9,2.14839,0.18639,9.916,32.462,23.557983,46.704655,650.1,88,Acceptable
2024-06-02 22:08:49.759000,0,43.2,42.8,44.1,42.9,2.14839,0.18639,9.916,32.462,23.557983,46.704655,650.1,88,Acceptable
2024-06-02 22:08:49.900000,0,43.6,42.8,44.1,42.9,2.14839,0.18639,9.916,32.462,23.557983,46.704655,650.1,88,Acceptable
2024-06-02 22:08:50.000000,0,43.6,42.8,44.1,42.9,2.14839,0.18639,9.916,32.462,23.557983,46.704655,650.6,88,Acceptable
2024-06-02 22:08:50.000000,0,43.6,42.8,44.1,42.9,2.14839,0.18639,9.916,32.462,23.557983,46.704655,650.6,87,Acceptable
2024-06-02 22:08:50.000000,0,43.6,42.8,44.1,42.9,2.14839,0.18639,9.916,32.462,23.557983,46.704711,650.6,87,Acceptable
2024-06-02 22:08:50.000000,0,43.6,42.8,44.1,42.9,2.14839,0.18639,9.916,32.462,23.558103,46.704711,650.6,87,Acceptable
2024-06-02 22:08:50.180000,0,43.6,42.8,44.1,42.9,0.61803,0.18639,9.916,32.462,23.558103,46.704711,650.6,87,Acceptable
2024-06-02 22:08:50.279000,0,43.6,42.8,44.1,42.9,0.61803,-0.24525,9.916,32.462,23.558103,46.704711,650.6,87,Acceptable
2024-06-02 22:08:50.518000,0,43.6,42.8,44.1,42.9,0.61803,-0.24525,3.812,32.462,23.558103,46.704711,650.6,87,Acceptable
2024-06-02 22:08:50.779000,0,43.6,42.8,44.1,42.9,0.61803,-0.24525,3.812,9.362,23.558103,46.704711,650.6,87,Acceptable
2024-06-02 22:08:50.887146,0,43.6,42.8,44.1,42.9,0.61803,-0.24525,3.812,9.362,23.558103,46.704711,650.6,87,Excellent
2024-06-02 22:08:51.000000,0,43.6,42.8,44.1,42.9,0.61803,-0.24525,3.812,9.362,23.558103,46.704711,651.3,87,Excellent
2024-06-02 22:08:51.000000,0,43.6,42.8,44.1,42.9,0.61803,-0.24525,3.812,9.362,23.558103,46.704711,651.3,87,Excellent
2024-06-02 22:08:51.000000,0,43.6,42.8,44.1,42.9,0.61803,-0.24525,3.812,9.362,23.558103,46.704768,651.3,87,Excellent
2024-06-02 22:08:51.000000,0,43.6,42.8,44.1,42.9,0.61803,-0.24525,3.812,9.362,23.558213,46.704768,651.3,87,Excellent
2024-06-02 22:08:51.279000,0,43.6,42.8,39.4,42.9,0.61803,-0.24525,3.812,9.362,23.558213,46.704768,651.3,87,Excellent
2024-06-02 22:08:51.390000,0,39.3,42.8,39.4,42.9,0.61803,-0.24525,3.812,9.362,23.558213,46.704768,651.3,87,Excellent
2024-06-02 22:08:51.548000,0,39.3,39.0,39.4,42.9,0.61803,-0.24525,3.812,9.362,23.558213,46.704768,651.3,87,Excellent
2024-06-02 22:08:51.779000,0,39.3,39.0,39.4,39.0,0.61803,-0.24525,3.812,9.362,23.558213,46.704768,651.3,87,Excellent
2024-06-02 22:08:52.000000,0,39.3,39.0,39.4,39.0,0.61803,-0.24525,3.812,9.362,23.558213,46.704768,651.9,87,Excellent
2024-06-02 22:08:52.000000,0,39.3,39.0,39.4,39.0,0.61803,-0.24525,3.812,9.362,23.558213,46.704768,651.9,87,Excellent
2024-06-02 22:08:52.000000,0,39.3,39.0,39.4,39.0,0.61803,-0.24525,3.812,9.362,23.558213,46.704821,651.9,87,Excellent
2024-06-02 22:08:52.000000,0,39.3,39.0,39.4,39.0,0.61803,-0.24525,3.812,9.362,23.558317,46.704821,651.9,87,Excellent
2024-06-02 22:08:52.289000,0,39.3,39.0,39.4,39.0,0.61803,-0.11772,3.812,9.362,23.558317,46.704821,651.9,87,Excellent
2024-06-02 22:08:52.290000,0,39.3,39.0,39.4,39.0,0.12753,-0.11772,3.812,9.362,23.558317,46.704821,651.9,87,Excellent
2024-06-02 22:08:52.539000,0,39.3,39.0,39.4,39.0,0.12753,-0.11772,0.026,9.362,23.558317,46.704821,651.9,87,Excellent
2024-06-02 22:08:52.768000,0,39.3,39.0,39.4,39.0,0.12753,-0.11772,0.026,2.187,23.558317,46.704821,651.9,87,Excellent
2024-06-02 22:08:53.000000,0,39.3,39.0,39.4,39.0,0.12753,-0.11772,0.026,2.187,23.558317,46.704821,652.5,87,Excellent
2024-06-02 22:08:53.000000,0,39.3,39.0,39.4,39.0,0.12753,-0.11772,0.026,2.187,23.558317,46.704821,652.5,86,Excellent
